id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
67WTwafOMgegV6ABnBQxcE,Some Nights,73,277040,1,['fun.'],['5nCi3BB41mBaMH9gfr6Su0'],2/14/2012,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75E-05,0.0927,0.392,107.938,4
1NeLwFETswx8Fzxl2AFl91,Something About Us,73,232667,0,['Daft Punk'],['4tZwfgrHOc3mvqYlEYSvVi'],3/12/2001,0.875,0.475,9,-12.673,0,0.0986,0.44,0.72,0.046,0.384,99.958,4
2HF7et3dSdyQqq7aIMLoQ5,Somos Los Que Somos - En Vivo,73,280093,0,"['Los 2 de la S', 'Banda MS de Sergio LizÃ¡rraga']","['4UqfXEVibVEPfoopm7Pduc', '2C6i0I5RiGzDKN9IAF8reh']",5/29/2020,0.623,0.426,10,-7.119,1,0.0394,0.282,0,0.967,0.928,137.1,3
30cSNer6TV8x2utjULVeQ5,SOS,73,238920,0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],4/10/2006,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07E-05,0.413,0.527,137.046,4
1IWNylpZ477gIVUDpJL66u,Sour Candy (with BLACKPINK),73,157707,0,"['Lady Gaga', 'BLACKPINK']","['1HY2Jd0NmPuamShAr6KMms', '41MozSoPIsD1dJM0CLPjZF']",5/29/2020,0.752,0.87,9,-3.812,0,0.0623,0.0604,1.12E-05,0.489,0.784,120.006,4
0XPsOSYzDJZJArevQNm2AR,Speechless (Full),73,208801,0,['Naomi Scott'],['2Zi3RrdQqk63Xj0914STkS'],5/22/2019,0.474,0.489,6,-7.625,0,0.0342,0.467,0,0.119,0.23,124.844,4
1yj1ZztSGITJ5Nf4mfH92c,Spin You Around,73,212850,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],8/24/2015,0.517,0.877,4,-3.621,1,0.0297,0.00147,0,0.208,0.616,150.004,4
3wNNbf63xkxw9rIVWtFy7a,Stand Up (From Harriet),73,303478,0,['Cynthia Erivo'],['46UMQ0cW8ToR8egkBRwAxZ'],10/25/2019,0.616,0.32,0,-10.194,1,0.0311,0.268,0,0.11,0.177,80.02,4
096YtKWNRXdmYKFLelSBto,Still Goin Down,73,186293,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],11/19/2020,0.58,0.751,7,-5.078,1,0.0267,0.49,0,0.277,0.718,148.108,4
2FTeQQ5Rg9tBpgpTF5mnhE,Still Think About You,73,246988,1,['A Boogie Wit da Hoodie'],['31W5EY0aAly4Qieq6OFu6I'],9/16/2016,0.946,0.646,5,-6.604,1,0.21,0.219,0,0.0643,0.961,127.978,4
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,73,190288,1,['Migos'],['6oMuImdp5ZcFhWP0ESe6mG'],1/26/2018,0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,4
3JYxIozjRsvEmHrIvfFhud,Street Runner,73,252021,1,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],3/26/2021,0.613,0.61,5,-8.633,0,0.246,0.211,0.000361,0.152,0.433,160.004,4
3fbnbn6A5O5RNb08tlUEgd,Streets of Philadelphia - Single Edit,73,195080,0,['Bruce Springsteen'],['3eqjTLE0HfPfh78zjh6TqT'],2/27/1995,0.741,0.29,5,-13.251,1,0.0302,0.294,0.118,0.0924,0.443,93.699,4
29JrmE89KgRyCxBIzq2Ocw,Strip That Down (feat. Quavo),73,202062,0,"['Liam Payne', 'Quavo']","['5pUo3fmmHT8bhCyHE52hA6', '0VRj0yCOv2FXJNP47XQnx5']",12/6/2019,0.873,0.495,6,-5.446,1,0.0518,0.199,0,0.0805,0.546,106.033,4
3Vby4nGmtbDo7HDJamOWkT,Stuck In The Middle With You,73,208947,0,['Stealers Wheel'],['7bPU7cvfoD20ixGD9Qnqki'],1/1/1972,0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,4
2JSmxLqt8h7ZpJJkfuLJvK,Stunnin' (feat. Harm Franklin),73,144000,1,"['Curtis Waters', 'Harm Franklin']","['2JbE7jUIGtpXSzytnyMg6U', '44rJuOJLavqhY6qGgpQW4U']",10/9/2020,0.885,0.685,11,-6.429,0,0.0627,0.33,0,0.148,0.937,99.954,4
341lTIxmhybbQsgydwJiFx,Stuntin' On You (feat. DaBaby),73,141123,1,"['Tyla Yaweh', 'DaBaby']","['1MXZ0hsGic96dWRDKwAwdr', '4r63FhuTkUYltbVAg5TQnk']",7/17/2020,0.796,0.683,10,-5.165,0,0.277,0.0111,2.58E-06,0.126,0.737,173.852,3
0ug5NqcwcFR2xrfTkc7k8e,Style,73,231000,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],1/1/2014,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,4
2zPcVDSpYNVKQ5c7jR7MXj,summer depression,73,151693,1,['girl in red'],['3uwAm6vQy7kWPS2bciKWx9'],3/3/2018,0.691,0.306,9,-15.651,1,0.0544,0.632,0.479,0.108,0.62,129.929,4
6C4LXC9UFH1IKiHYOp0BiJ,Sunday Bloody Sunday - Remastered 2008,73,279440,0,['U2'],['51Blml2LZPmy7TTiAg47vQ'],2/28/1983,0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,4
7zkLpY72g6lKQbiHDqri1S,Sunrise,73,200627,0,['Norah Jones'],['2Kx7MNY7cI1ENniW7vT30N'],1/1/2004,0.526,0.299,8,-13.797,1,0.031,0.941,0.097,0.106,0.679,156.848,4
3WRQUvzRvBDr4AxMWhXc5E,Sunset Lover,73,238907,0,['Petit Biscuit'],['6gK1Uct5FEdaUWRWpU4Cl2'],11/10/2017,0.785,0.525,6,-7.556,1,0.042,0.669,0.439,0.114,0.251,90.853,4
6nL0wIy3rcQPqHNAtm61Gh,Sunshine (The Light),73,149725,0,"['Fat Joe', 'DJ Khaled', 'Amorphous']","['3ScY9CQxNLQei8Umvpx5g6', '0QHgL1lAIqAw0HtD7YldmP', '2mvAbMVwkxiZWJXjorKpdK']",1/21/2021,0.8,0.832,0,-5.497,1,0.266,0.087,0,0.322,0.736,106.983,4
6Ahg1hncxUdK0ICqU03BCu,Superclassico,73,172200,1,['Ernia'],['3fhMfkPPzksWuw0hEm4ldm'],6/18/2020,0.623,0.663,11,-6.458,1,0.142,0.0624,4.49E-06,0.0922,0.346,149.91,4
7EYv3adMrIC5mqurz7fHhD,Superhero,73,179225,0,"['Unknown Brain', 'Chris Linton']","['0okpgBQamDqOZazBeH0J3I', '5Wpn7BDRJ8oq7CcF1EufWI']",11/26/2016,0.669,0.937,8,-4.054,0,0.0714,0.028,1.79E-05,0.318,0.223,75.013,4
4woTEX1wYOTGDqNXuavlRC,Superman,73,350320,1,"['Eminem', 'Dina Rae']","['7dGJo4pcD2V6oG8kP0tJRR', '5jNmxPYz8QE5rYp4GDil8t']",5/26/2002,0.802,0.755,4,-3.138,0,0.0564,0.0215,0,0.295,0.58,130.027,4
51A8eKvvZz9uydvIZ7xRSV,Superstar (Taylorâ€™s Version),73,263865,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],4/9/2021,0.454,0.555,2,-6.69,1,0.0283,0.157,0,0.343,0.171,171.862,4
0wz1LjDb9ZNEYwOmDJ3Q4b,Surfin' U.S.A. - Remastered,73,149373,0,['The Beach Boys'],['3oDbviiivRWhXwIE8hxkVV'],3/25/1963,0.55,0.854,3,-5.968,1,0.036,0.661,0,0.112,0.965,159.231,4
1H5IfYyIIAlgDX8zguUzns,Suspicious Minds,73,261280,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],6/17/1969,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74E-06,0.411,0.714,116.557,4
6siDDghVE7fxel5o7fE4OF,Sweater Weather,73,171133,0,"['Gaullin', 'Julian Perretta']","['1aQwKFn00nswXRDUDipm0K', '2JLl6rSFWx9YuSPLcLhkAG']",11/1/2019,0.57,0.873,5,-5.188,0,0.07,0.00853,0,0.365,0.236,125.086,4
24LS4lQShWyixJ0ZrJXfJ5,Sweet Nothing (feat. Florence Welch),73,212560,0,"['Calvin Harris', 'Florence Welch']","['7CajNmpbOovFoOoasH2HaY', '0IROOdQ2fQUcoaEPqt1Isg']",10/29/2012,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,4
51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,73,246733,0,['Megadeth'],['1Yox196W7bzVNZI7RBaPnf'],7/14/1992,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,4
5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,73,243933,0,['ABBA'],['0LcJLqbBmaGUft1e9Mm8HV'],1977,0.684,0.675,11,-8.123,1,0.0257,0.163,0,0.242,0.924,107.064,4
5Pgq1Gfeth2CuUhyCXwlfC,Take It Easy,73,212850,0,['Surfaces'],['4ETSs924pXMzjIeD6E9b4u'],2/28/2020,0.765,0.689,6,-5.616,1,0.0456,0.236,7.39E-06,0.114,0.497,144.958,4
5l3CML2OnzfNs5RfVgbcLt,Talk Dirty (feat. 2 Chainz),73,177685,1,"['Jason Derulo', '2 Chainz']","['07YZf4WDAMNwqr4jfgOZ8y', '17lzZA2AlOHwCwFALHttmp']",9/10/2013,0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,4
57dG9il4j7Hi7G8Cqgi0Ts,Tatuajes,73,211255,0,['Joan Sebastian'],['7FsRH5bw8iWpSbMX1G7xf1'],2/9/1996,0.8,0.464,7,-7.432,1,0.0323,0.741,1.54E-06,0.131,0.87,100.718,4
4s45VgkknMFkdiGoUcjxQU,TBT,73,239133,0,"['Sebastian Yatra', 'Rauw Alejandro', 'Manuel Turizo']","['07YUOmWljBTXwIseAUd9TW', '1mcTU81TzQhprhouKaTkpq', '0tmwSHipWxN12fsoLcFU3B']",2/20/2020,0.794,0.855,2,-1.959,1,0.0466,0.0362,0,0.142,0.639,91.963,4
7wnO6pBzcWWT8zT4vFx7hM,Te Apuesto - En vivo,73,228545,1,['Marca MP'],['44mEtidu0VdRkIqO4IbkNa'],6/28/2019,0.724,0.357,8,-8.197,1,0.0715,0.432,0,0.12,0.69,141.159,4
2in1gSZtv2lRbcZUmN9aAl,Te Mando Flores,73,228680,0,['Fonseca'],['53KTldaJ8tHSkYU3nigfwP'],5/1/2005,0.714,0.85,0,-7.864,1,0.0541,0.228,0,0.108,0.855,102.009,4
5MOF8J0yJVHdKE3gRgpM6r,Te Mentiria,73,186383,0,['Luck Ra'],['4kcQWQDK0u9AftVSpdrAgk'],2/20/2021,0.694,0.76,7,-5.084,1,0.041,0.0171,0,0.104,0.697,94.008,4
6tu2FHuKL9C8pwNrityweQ,Te quiero,73,225760,0,['Hombres G'],['60uh2KYYSCqAgJNxcU4DA0'],1/1/1985,0.736,0.711,2,-5.503,1,0.0352,0.0029,0.000275,0.0948,0.72,112.305,3
442FV16HuyEMgy7auT88hB,Te SoÃ±Ã©,73,216661,1,['Jay Wheeler'],['2cPqdH7XMvwaBJEVjheH8g'],7/12/2019,0.742,0.294,7,-8.151,1,0.0443,0.808,3.23E-06,0.661,0.188,100.015,4
1FBuBhNZ8dmjUBWR58UOQv,Tell Me Why I'm Waiting,73,123891,0,['Timmies'],['1AUZYkS7eLmZUnBjQyJmwf'],9/21/2017,0.671,0.277,6,-11.185,0,0.0549,0.8,0.000325,0.0657,0.173,124.008,4
2aIB1CdRRG7YLBu9hNw9nR,The Beautiful People,73,218827,1,['Marilyn Manson'],['2VYQTNDsvvKN9wmU5W7xpj'],1996,0.621,0.834,10,-10.068,0,0.0557,0.000779,0.456,0.0611,0.937,143.973,4
0HBrtXJohbIW4IhPZ50GmH,The Bidding,73,160613,0,['Tally Hall'],['7lqaPghwYv2mE9baz5XQmL'],10/24/2005,0.538,0.607,9,-5.261,0,0.216,0.248,5.54E-06,0.0999,0.515,175.424,4
5NOUjBikzECEJyZMTxtErD,The Code (feat. Polo G),73,202413,1,"['King Von', 'Polo G']","['6QtgPSJPSzcnn7dPZ4VINp', '6AgTAQt8XS6jRWi4sX7w49']",10/30/2020,0.831,0.62,6,-8.397,0,0.338,0.0582,0,0.119,0.568,133.17,4
1mB7dCUM7sPyNab6R43nlj,The Drug In Me Is You,73,218787,1,['Falling In Reverse'],['2CmaKO2zEGJ1NWpS1yfVGz'],7/26/2011,0.548,0.855,3,-3.266,1,0.151,0.0149,0,0.127,0.644,145.133,4
2KKijf6Ett4kmVNJze2roh,The Git Up,73,200594,0,['Blanco Brown'],['3yzRiNMZdTsSUgplcyYZ4i'],10/10/2019,0.847,0.678,9,-8.635,1,0.109,0.0669,0,0.274,0.811,97.984,4
7xHWNBFm6ObGEQPaUxHuKO,The Greatest (feat. Kendrick Lamar),73,210227,0,"['Sia', 'Kendrick Lamar']","['5WUlDfRSoLAfcVSX1WnrxN', '2YZyLoL8N0Wb9xBt1NhZWg']",10/21/2016,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,4
6zfczP87XO2SxWlQtnjFNa,The Look,73,277653,0,['Metronomy'],['54QMjE4toDfiCryzYWCpXX'],4/11/2011,0.638,0.535,9,-7.792,0,0.0415,0.623,0.0391,0.0837,0.504,84.947,4
0yTGQpPOgcsS8Xqp5bQO58,The Loser,73,131587,0,['Verzache'],['59KX7XUUgAOOo5IyDjca0T'],7/29/2016,0.748,0.297,1,-10.613,1,0.132,0.485,0.27,0.138,0.114,123.983,4
0rRjGruFonCGOt0S5zAJNQ,The Other Side Of Paradise,73,320654,1,['Glass Animals'],['4yvcSjfu4PC0CYQyLy4wSq'],8/26/2016,0.689,0.338,11,-7.634,0,0.0629,0.349,5.70E-05,0.0649,0.568,128.012,4
2A0CxheiQGQdCiKtOR7jMP,The Passenger (LaLaLa) [feat. MOKABY],73,159360,0,"['LUM!X', 'D.T.E', 'Gabry Ponte', 'MOKABY']","['0TKFPt9w0AAEnhB9bd0pLy', '72HNCRVjK93J4ZnCY8rb1q', '5ENS85nZShljwNgg4wFD7D', '3AXI2Qfty5IVrmtQzi8weo']",1/17/2020,0.673,0.771,0,-6.178,0,0.137,0.0609,0.000277,0.209,0.687,125.061,4
3oLe5ZILASG8vU5dxIMfLY,The Search,73,248053,0,['NF'],['6fOMl44jA4Sp5b9PpYCkzz'],7/26/2019,0.789,0.789,2,-4.813,1,0.298,0.598,0,0.099,0.37,119.95,4
4NTWZqvfQTlOMitlVn6tew,The Show Goes On,73,239613,1,['Lupe Fiasco'],['01QTIT5P1pFP3QnnFSdsJf'],3/4/2011,0.591,0.889,7,-3.839,1,0.115,0.0189,0,0.155,0.65,143.067,4
0eZBeB2xFIS65jQHerispi,The Sound of Silence,73,248467,0,['Disturbed'],['3TOqt5oJwL9BE2NG9MEwDa'],8/15/2015,0.322,0.28,6,-9.367,0,0.0281,0.468,1.10E-06,0.102,0.175,85.794,4
2DGa7iaidT5s0qnINlwMjJ,The Spectre,73,193788,0,['Alan Walker'],['7vk5e3vY1uw9plTHJAMwjN'],9/15/2017,0.654,0.711,1,-7.437,0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,4
66ZcOcouenzZEnzTJvoFmH,The Sweet Escape,73,246467,0,"['Gwen Stefani', 'Akon']","['4yiQZ8tQPux8cPriYMWUFP', '0z4gvV4rjIZ9wHck67ucSV']",1/1/2006,0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,4
4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,73,252733,0,['Iron Maiden'],['6mdiAmATAx73kdxrNrnlao'],1983,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,4
21LRaD9rB3v7p7DDCZsW4y,The Way I Talk,73,208280,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],4/27/2018,0.604,0.879,4,-3.388,1,0.0322,0.0468,0,0.0909,0.757,137.983,4
5tsI3xxDHDgzHhn30LTQNz,These Days,73,268566,1,['mike.'],['5G9kmDLg3OeUyj8KVBLzbu'],10/30/2015,0.815,0.364,2,-11.158,1,0.375,0.533,3.52E-05,0.108,0.328,129.937,4
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,73,200747,0,['Frank Ocean'],['2h93pZq0e7k5yf4dywlkpM'],7/10/2012,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,4
7kt9e9LFSpN1zQtYEl19o1,this is me trying,73,195097,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],7/24/2020,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74E-05,0.171,0.412,135.886,4
6aBUnkXuCEQQHAlTokv9or,This Must Be the Place (Naive Melody) - 2005 Remaster,73,296147,0,['Talking Heads'],['2x9SpqnPi8rlE9pjHBwmSC'],5/31/1983,0.942,0.641,7,-10.15,1,0.0333,0.331,0.179,0.028,0.966,114.443,4
5NeIONQWJ25uPylJBJiO4c,Through Glass,73,282947,0,['Stone Sour'],['49qiE8dj4JuNdpYGRPdKbF'],2006,0.545,0.753,3,-4.618,0,0.036,0.0417,0,0.389,0.434,105.754,4
4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,73,261000,1,['MGMT'],['0SwO7SWeDHJijQ3XNS7xEE'],12/14/2007,0.438,0.94,2,-3.249,1,0.0452,8.74E-05,0.0777,0.3,0.421,100.99,3
3oxk3UVbKJiPcPokw9h64D,Tipo Gringa,73,114144,1,"['DJ Matt D', 'Menor MC']","['1rIc4yTieeRq25NA3T8RQ5', '78Y1NpgD0yMKoBetaYlUzS']",3/12/2021,0.712,0.594,9,-6.321,1,0.448,0.0138,0,0.191,0.742,144.307,4
3BtuIIrQlkujKPuWF2B85z,Too Good,73,263373,1,"['Drake', 'Rihanna']","['3TVXtAsR1Inumwj472S9r4', '5pKCCKE2ajJHZ9KAiaK11H']",5/6/2016,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88E-05,0.1,0.397,117.996,4
5aXgz1oKK8Q9z9xvTmSnrO,Topanga,73,215364,1,['Trippie Redd'],['6Xgp2XMz1fhVYe7i6yNAax'],11/9/2018,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75E-06,0.109,0.039,105.955,4
5nexAvWNhwg51EavnDgViy,Toxic,73,168183,1,['Kehlani'],['0cGUm45nv7Z6M6qdXYQGTX'],5/8/2020,0.653,0.453,7,-5.395,0,0.0351,0.307,0.00101,0.113,0.0405,111.737,4
1WIZiOuNO3woKfdlSK2gNn,Transportin',73,169345,1,['Kodak Black'],['46SHBwWsqBkxI7EeeBEQG7'],8/18/2017,0.804,0.66,10,-4.86,0,0.0726,0.0319,0,0.103,0.257,94.053,4
09WAnxdBuebQopKhJT3oZS,TRELLAS,73,157673,0,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],11/27/2020,0.43,0.412,2,-5.372,1,0.0281,0.2,0,0.324,0.0508,90.872,4
0CsM8VGDi38kusMv3pxyj1,True - Single Edit,73,329147,0,['Spandau Ballet'],['2urZrEdsq72kx0UzfYN8Yv'],4/25/2008,0.742,0.533,0,-9.098,1,0.0288,0.459,0.148,0.064,0.391,97.395,4
0gWa0Y7I6Y78QWjuudv58R,Tu Sin Mi,73,245056,0,['Dread Mar I'],['1aw0Cdl1DIrtUrUA6fGbAR'],5/1/2010,0.803,0.418,9,-5.751,0,0.0318,0.143,0,0.0524,0.784,83.965,4
147gCksvDRmjG1pO51ZCcf,"Twinkle, Twinkle, Little Star",73,100562,0,['Adelmar Borrego'],['5bdLiUDd0rIMAkT1y6zLaE'],1/31/2020,0.443,0.0248,11,-25.351,1,0.0622,0.996,0.967,0.12,0.52,68.123,4
2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,73,266893,0,['Usher'],['23zg3TcAtWQy7J6upgbUnj'],8/7/2001,0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,4
1aKuG1GG76xPLUkjBbQo3W,UGH!,73,225012,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2/21/2020,0.72,0.824,10,-5.086,0,0.128,0.0394,0,0.0509,0.333,165.998,4
1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,73,320680,1,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],6/10/2016,0.592,0.403,0,-8.768,0,0.414,0.62,0,0.54,0.391,105.169,4
3KfyRuNdcCGsZb15sqrXDA,Um SabadÃ£o Desse Uma Lua Dessa,73,172748,0,"['Mc TalibÃ£', 'MC 3L']","['2DMQ1LeygTDGeyErwBwaeG', '4BbsSamQy6XSByO4O4Nymt']",6/23/2020,0.921,0.83,5,-1.361,1,0.135,0.584,3.17E-05,0.0522,0.596,133.089,4
1SaEt8dwTuLDzenUu5BqI6,Un Beso,73,263347,0,['Aventura'],['1qto4hHid1P71emI6Fd8xi'],4/26/2005,0.732,0.64,0,-9.859,1,0.0378,0.586,1.81E-05,0.104,0.715,125.015,4
009ImBOrIUlWgla8U05RAC,Unconditionally,73,228879,0,['Katy Perry'],['6jJ0s89eD6GaHleKKya26X'],1/1/2013,0.432,0.725,7,-4.862,1,0.0431,0.00273,0,0.208,0.353,128.902,4
11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered 2011,73,248440,0,"['Queen', 'David Bowie']","['1dfeR4HaWDbWqFHLkxsg1d', '0oSGxfWSnnOXhD2fKuz2Gy']",5/3/1982,0.671,0.711,2,-7.813,1,0.0478,0.422,0,0.104,0.466,113.809,4
3EWMoDIm6lzuR0zQKtuCJX,Up Down (feat. Florida Georgia Line),73,197253,0,"['Morgan Wallen', 'Florida Georgia Line']","['4oUHIQIBe0LHzYfvXNW4QM', '3b8QkneNDz4JHKKKlLgYZg']",4/27/2018,0.589,0.882,6,-3.039,1,0.035,0.0813,0,0.146,0.793,129.915,4
5TpvLkESnw1g9wDz52efeO,Upside Down,73,114500,0,['JVKE'],['164Uj4eKjl6zTBKfJLFKKK'],8/18/2020,0.88,0.501,2,-6.774,1,0.062,0.0494,0.0695,0.436,0.459,120.038,4
7FjKU2mfpEpvKIbx8naZRk,Used to Be,73,174793,0,['AJ Mitchell'],['6dn6x1XOng3LOAnfTjUn77'],5/25/2018,0.471,0.474,5,-6.355,1,0.0382,0.723,0,0.0964,0.262,120.656,4
7lgvGRC1gN0JGgY9VGXsQT,Vacation,73,209142,1,['Dirty Heads'],['6GkJh85o22LfD2vgL9DP6f'],10/13/2017,0.739,0.754,8,-5.034,1,0.035,0.0431,0,0.0999,0.793,150.017,4
6kopmMZiyLmw7h66uXcXR7,Valerie (feat. Amy Winehouse) - Version Revisited,73,219413,0,"['Mark Ronson', 'Amy Winehouse']","['3hv9jJF3adDNsBSIQDqcjp', '6Q192DXotxtaysaqNPy5yR']",4/16/2007,0.699,0.83,1,-4.898,1,0.0633,0.00243,0.00024,0.0995,0.889,105.809,4
2kTYr1MEn7lzybRudQpmWx,Vaya Vaya,73,185236,1,['Cartel De Santa'],['07PdYoE4jVRF6Ut40GgVSP'],11/30/2020,0.691,0.793,1,-4.037,1,0.284,0.27,0,0.166,0.489,134.037,4
7DM4BPaS7uofFul3ywMe46,Vente Pa' Ca (feat. Maluma),73,259196,0,"['Ricky Martin', 'Maluma']","['7slfeZO9LsJbWgpkIoXBUJ', '1r4hJ1h58CWwUQe3MxPuau']",9/22/2016,0.663,0.92,11,-4.07,0,0.226,0.00431,1.69E-05,0.101,0.533,99.935,4
6PA5kMfB3Hbi7rFFKiRIf4,Verdammt ich lieb' Dich,73,176288,0,['Mike Singer'],['1LRpAVWq5z6VZMG3tTdZKU'],1/29/2021,0.594,0.722,10,-5.885,0,0.0991,0.00968,0,0.0905,0.292,90.059,4
0f5IlhiVWUUq4SGHyrRxIt,Viento Estelar,73,185943,0,['Universo'],['1Ww4X8PlwRBiocjYoAoQ4N'],1/18/2021,0.141,0.0405,3,-29.013,1,0.0382,0.965,0.966,0.0983,0.0378,59.418,4
4R6yPy83vDEZtwJsBavUfo,VIVID VICE,73,185173,0,['Who-ya Extended'],['3sE3971KYAw7t9ENx8Eqwk'],1/16/2021,0.475,0.942,5,-4.348,1,0.134,0.0154,0,0.0902,0.303,92.094,4
1sWeSMifj6Z6kZyI6z3bRc,Warriors,73,171040,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],5/18/2015,0.365,0.851,4,-6.238,0,0.0645,0.0964,0.003,0.237,0.309,78.086,4
6qspW4YKycviDFjHBOaqUY,Waterfalls,73,279507,0,['TLC'],['0TImkz4nPqjegtVSMZnMRq'],11/15/1994,0.769,0.505,1,-7.345,1,0.0829,0.311,7.49E-05,0.0777,0.757,171.804,4
3NxuezMdSLgt4OwHzBoUhL,Way Back Home,73,214137,0,['SHAUN'],['72nLe76yBFSlP6VBzME358'],6/27/2018,0.745,0.739,10,-4.591,1,0.0327,0.405,0.000183,0.127,0.556,99.913,4
3JfHYZKy5JmE5Fv4gDTCiz,Welcome to Wonderland,73,199131,0,['Anson Seabra'],['2jHp7gQArCQrlMvdrIVFCg'],4/20/2018,0.703,0.179,4,-10.906,1,0.0366,0.949,0,0.102,0.346,97.427,3
1HimGOB6BjOaCQYMIF1xtU,What Am I,73,184665,0,"[""Why Don't We""]",['2jnIB6XdLvnJUeNTy5A0J2'],8/23/2019,0.614,0.647,0,-4.681,0,0.0524,0.0687,0,0.104,0.368,163.862,4
4AO1XhrgJczQ9bNVxdfKQe,WHAT TO DO? (feat. Don Toliver),73,250142,1,"['JACKBOYS', 'Travis Scott', 'Don Toliver']","['7A8S43ryYdbWpJKeHRZRcq', '0Y5tJX1MQlPlqiwlOH1tJY', '4Gso3d4CscCijv0lmajZWs']",12/27/2019,0.643,0.594,9,-5.191,0,0.0312,0.0695,1.46E-05,0.115,0.195,118.037,4
4JHg4nNYUJQ5HULcCmI18R,What You Know,73,189693,0,['Two Door Cinema Club'],['536BYVgOnRky0xjsPT96zl'],3/1/2010,0.549,0.754,6,-4.011,0,0.0407,0.000675,6.24E-06,0.0912,0.828,139.052,4
3jRHehB5ulTMKfK5WaqDqc,Whatâ€™s New,73,155090,1,['Megan Thee Stallion'],['181bsRPaVXVlUKXrxwZfHK'],11/20/2020,0.934,0.873,1,-4.707,1,0.309,0.00488,0,0.0832,0.721,139.997,4
5zsHmE2gO3RefVsPyw2e3T,What's Up Danger (with Black Caviar),73,222307,0,"['Blackway', 'Black Caviar']","['1QvK8bFc2WREH4LDlJcJbi', '1wqW0IQWC7V7jktcjVHID6']",12/14/2018,0.701,0.755,2,-5.82,1,0.0417,0.00363,0.000795,0.121,0.116,95.036,4
51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,73,352906,0,['Prince'],['5a2EaR3hamoenG9rDuVn8j'],6/25/1984,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45E-05,0.443,0.84,126.47,4
4mL59LVbKgOpEACxraGYdr,While We're Young,73,236160,1,['JhenÃ© Aiko'],['5ZS223C6JyBfXasXxrRqOk'],9/22/2017,0.649,0.791,2,-6.013,1,0.193,0.104,1.97E-06,0.108,0.811,128.023,4
2pWOMNQJW3g2zmGjP0Vkb0,Whine Up,73,215460,0,"['Nicky Jam', 'Anuel AA']","['1SupJlEpv7RS2tPNRaHViT', '2R21vXR83lH98kGeO99Y66']",11/1/2019,0.817,0.665,9,-6.224,0,0.0758,0.0549,0,0.103,0.662,104.957,4
